,Rank,Name of movie,Year of release,Watchtime,Movie Rating,Metascore,Votes,Gross collection,Description,Director,URL,Movie_Rating_bin,metascore_bin,watchtime_bin,Cast1,Cast2,Cast3,Cast4,Adventure,Music,Action,Fantasy,Thriller,War,Biography,Mystery,Comedy,Sport,Horror,Film-Noir,Romance,Family,Musical,Western,Sci-Fi,Drama,Crime,History,Animation,watchtime_minmax,gross_minmax,watchtime_standard,gross_standard
317,318,Du rififi chez les hommes,1955-01-01,118,8.1,97.0,"35,443",0.06,four men plan technically perfect crime human element intervenes,Jules Dassin,https://www.imdb.com/title/tt0048021/,excellent,excellent,medium,['Jean Servais', 'Carl Möhner', 'Robert Manuel', 'Janine Darcey'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2644927536231884,5.825061745654504e-05,-0.4102238025567906,-0.6476410965208189
318,319,Jungfrukällan,1960-01-01,89,8.1,83.0,"30,251",1.53,14thcentury sweden innocent yet pampered teenage girl family pregnant jealous servant set farm deliver candle church one return event transpire wood along way,Ingmar Bergman,https://www.imdb.com/title/tt0053976/,excellent,excellent,short,['Max von Sydow', 'Birgitta Valberg', 'Gunnel Lindblom', 'Birgitta Pettersson'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15942028985507245,0.0017708187706789694,-1.3473980797071718,-0.6356971047603168
319,320,Barfi!,2012-01-01,151,8.1,83.0,"83,707",2.8,three young people learn love neither defined contained society definition normal abnormal,Anurag Basu,https://www.imdb.com/title/tt2082197/,excellent,excellent,long,['Ranbir Kapoor', 'Priyanka Chopra Jonas'," ""Ileana D'Cruz""", 'Saurabh Shukla'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38405797101449274,0.003250384454075213,0.6562158921315742,-0.6253781458924002
320,321,La Grande Illusion,1937-01-01,113,8.1,83.0,"37,530",0.17,wwi two french soldier captured imprisoned german pow camp several escape attempt follow eventually sent seemingly inescapable fortress,Jean Renoir,https://www.imdb.com/title/tt0028950/,excellent,excellent,medium,['Jean Gabin', 'Dita Parlo', 'Pierre Fresnay', 'Erich von Stroheim'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.24637681159420288,0.00018640197586094413,-0.5718055744792702,-0.6467473284298969
321,322,Rang De Basanti,2006-01-01,167,8.1,83.0,"120,200",2.2,story six young indian assist english woman film documentary freedom fighter past event lead relive longforgotten saga freedom,Rakeysh Omprakash Mehra,https://www.imdb.com/title/tt0405508/,excellent,excellent,long,['Aamir Khan', 'Soha Ali Khan', 'Siddharth', 'Sharman Joshi'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4420289855072464,0.002551377044596673,1.1732775622835085,-0.630253244570156
322,323,Pink,2016-01-01,136,8.1,83.0,"46,254",1.24,three young woman implicated crime retired lawyer step forward help clear name,Aniruddha Roy Chowdhury,https://www.imdb.com/title/tt5571734/,excellent,excellent,long,['Amitabh Bachchan', 'Taapsee Pannu', 'Kirti Kulhari', 'Andrea Tariang'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.32971014492753625,0.001432965189431008,0.17147057636413562,-0.6380534024545655
323,324,Talvar,2015-01-01,132,8.1,83.0,"36,293",0.34,experienced investigator confronts several conflicting theory perpetrator violent double homicide,Meghna Gulzar,https://www.imdb.com/title/tt4934950/,excellent,excellent,long,['Irrfan Khan', 'Konkona Sen Sharma', 'Neeraj Kabi', 'Sohum Shah'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31521739130434784,0.00038445407521319727,0.04220515882615202,-0.6453660504711994
324,325,Dom za vesanje,1988-01-01,142,8.1,83.0,"31,561",0.28,luminous tale set area around sarajevo italy perhan engaging young romany gypsy telekinetic power seduced quickcash world petty crime threatens destroy love,Emir Kusturica,https://www.imdb.com/title/tt0097223/,excellent,excellent,long,['Davor Dujmovic', 'Bora Todorovic', 'Ljubica Adzovic', 'Husnija Hasimovic'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3514492753623188,0.00031455333426534324,0.36536870267111105,-0.645853560338975
325,326,Queen,2013-01-01,146,8.1,83.0,"66,840",1.43,delhi girl traditional family set solo honeymoon marriage get cancelled,Vikas Bahl,https://www.imdb.com/title/tt3322420/,excellent,excellent,long,['Kangana Ranaut', 'Rajkummar Rao', 'Lisa Haydon', 'Jeffrey Ho'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36594202898550726,0.0016543175357658791,0.49463412020909464,-0.6365096212066095
326,327,Mandariinid,2013-01-01,87,8.1,73.0,"47,347",0.14,1992 war rage abkhazia breakaway region georgia estonian man ivo decided stay behind harvest crop tangerine bloody conflict door wounded man left behind ivo take,Zaza Urushadze,https://www.imdb.com/title/tt2991224/,excellent,very good,short,['Lembit Ulfsak', 'Elmo Nüganen', 'Giorgi Nakashidze', 'Misha Meskhi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15217391304347827,0.0001514516053870171,-1.4120307884761636,-0.6469910833637847
327,328,Udaan,2010-01-01,134,8.1,83.0,"45,734",0.01,expelled school 16year old boy return home abusive oppressive father,Vikramaditya Motwane,https://www.imdb.com/title/tt1639426/,excellent,excellent,long,['Rajat Barmecha', 'Ronit Roy', 'Manjot Singh', 'Ram Kapoor'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.322463768115942,0.0,0.10683786759514383,-0.6480473547439651
328,329,Chak De! India,2007-01-01,153,8.1,68.0,"81,974",1.11,kabir khan coach indian woman national hockey team dream making allgirls team emerge victorious odds,Shimit Amin,https://www.imdb.com/title/tt0871510/,excellent,very good,long,['Shah Rukh Khan', 'Vidya Malvade', 'Sagarika Ghatge', 'Shilpa Shukla'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.391304347826087,0.001281513584043991,0.720848600900566,-0.639109673834746
329,330,Black,2005-01-01,122,8.1,83.0,"35,417",0.73,cathartic tale young woman cant see hear speak teacher brings ray light dark world,Sanjay Leela Bhansali,https://www.imdb.com/title/tt0375611/,excellent,excellent,long,['Amitabh Bachchan', 'Rani Mukerji', 'Shernaz Patel', 'Ayesha Kapoor'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.27898550724637683,0.0008388088913742486,-0.280958385018807,-0.6421972363306581
330,331,Article 15,2019-01-01,130,8.1,83.0,"34,917",30.255,rural heartland india upright police officer set crusade violent castebased crime discrimination,Anubhav Sinha,https://www.imdb.com/title/tt10324144/,excellent,excellent,long,['Ayushmann Khurrana', 'Nassar', 'Manoj Pahwa', 'Kumud Mishra'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3079710144927536,0.035235798499464094,-0.02242754994283978,-0.4023017555627511
331,332,The Circus,1928-01-01,72,8.1,90.0,"34,687",30.255,tramp find work girl dream circus,Charles Chaplin,https://www.imdb.com/title/tt0018773/,excellent,excellent,short,['Charles Chaplin', 'Merna Kennedy', 'Al Ernest Garcia', 'Harry Crocker'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09782608695652173,0.035235798499464094,-1.8967761042436022,-0.4023017555627511
332,333,Sarfarosh,1999-01-01,174,8.1,83.0,"26,150",30.255,brother killed father severely injured terrorist young med student quits study join indian police service wipe terrorist,John Mathew Matthan,https://www.imdb.com/title/tt0200087/,excellent,excellent,long,['Aamir Khan', 'Naseeruddin Shah', 'Sonali Bendre', 'Mukesh Rishi'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4673913043478261,0.035235798499464094,1.39949204297498,-0.4023017555627511
333,334,Sholay,1975-01-01,204,8.1,83.0,"56,875",30.255,family murdered notorious ruthless bandit former police officer enlists service two outlaw capture bandit,Ramesh Sippy,https://www.imdb.com/title/tt0073707/,excellent,excellent,long,['Sanjeev Kumar', 'Dharmendra', 'Amitabh Bachchan', 'Amjad Khan'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5760869565217392,0.035235798499464094,2.368982674509857,-0.4023017555627511
334,335,Anand,1971-01-01,122,8.1,83.0,"34,335",30.255,story terminally ill man wish live life fullest inevitable occurs told best friend,Hrishikesh Mukherjee,https://www.imdb.com/title/tt0066763/,excellent,excellent,long,['Rajesh Khanna', 'Amitabh Bachchan', 'Sumita Sanyal', 'Ramesh Deo'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.27898550724637683,0.035235798499464094,-0.280958385018807,-0.4023017555627511
335,336,Munna Bhai M.B.B.S.,2003-01-01,156,8.1,83.0,"84,146",30.255,gangster set fulfill father dream becoming doctor,Rajkumar Hirani,https://www.imdb.com/title/tt0374887/,excellent,excellent,long,['Sanjay Dutt', 'Arshad Warsi', 'Gracy Singh', 'Boman Irani'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4021739130434782,0.035235798499464094,0.8177976640540536,-0.4023017555627511
336,337,A Wednesday,2008-01-01,104,8.1,83.0,"79,976",30.255,retiring police officer reminisces astounding day career case never filed continues haunt memory case man wednesday,Neeraj Pandey,https://www.imdb.com/title/tt1280558/,excellent,excellent,medium,['Anupam Kher', 'Naseeruddin Shah', 'Veerendra Saxena', 'Mahesh Kanual'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213768115942029,0.035235798499464094,-0.8626527639397332,-0.4023017555627511
337,338,OMG: Oh My God!,2012-01-01,125,8.1,83.0,"60,426",0.92,shopkeeper take god court shop destroyed earthquake,Umesh Shukla,https://www.imdb.com/title/tt2283748/,excellent,excellent,long,['Paresh Rawal', 'Akshay Kumar', 'Mithun Chakraborty', 'Mahesh Manjrekar'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2898550724637681,0.0010601612377091198,-0.1840093218653193,-0.640653455082702
338,339,Eskiya,1996-01-01,128,8.1,83.0,"70,726",30.255,baran bandit released prison 35 year search vengeance lover,Yavuz Turgul,https://www.imdb.com/title/tt0116231/,excellent,excellent,long,['Sener Sen', 'Ugur Yücel', 'Sermin Hürmeriç', 'Yesim Salkim'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3007246376811594,0.035235798499464094,-0.08706025871183158,-0.4023017555627511
339,340,Kahaani,2012-01-01,122,8.1,83.0,"63,844",1.04,pregnant woman search missing husband take london kolkata everyone question denies ever met,Sujoy Ghosh,https://www.imdb.com/title/tt1821480/,excellent,excellent,long,['Vidya Balan', 'Parambrata Chattopadhyay', 'Indraneil Sengupta', 'Nawazuddin Siddiqui'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27898550724637683,0.001199962719604828,-0.280958385018807,-0.6396784353471507
340,341,Her Sey Çok Güzel Olacak,1998-01-01,107,8.1,83.0,"26,169",30.255,altan swipe prescription drug brother nuris pharmacy soon find dangerous funny road trip get rid stuff escape mafioso altan see full summary »,Ömer Vargi,https://www.imdb.com/title/tt0263438/,excellent,excellent,medium,['Cem Yilmaz', 'Mazhar Alanson', 'Ceyda Düvenci', 'Selim Nasit'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2246376811594203,0.035235798499464094,-0.7657037007862455,-0.4023017555627511
341,342,Dune: Part One,2021-01-01,155,8.0,74.0,"663,104",108.33,noble family becomes embroiled war control galaxy valuable asset heir becomes troubled vision dark future,Denis Villeneuve,https://www.imdb.com/title/tt1160419/,very good,very good,long,['Timothée Chalamet', 'Rebecca Ferguson', 'Zendaya', 'Oscar Isaac'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3985507246376812,0.1261941376578592,0.7854813096695578,0.23207045988024103
342,343,Blade Runner 2049,2017-01-01,164,8.0,81.0,"596,284",92.05,young blade runner k discovery longburied secret lead track former blade runner rick deckard who missing thirty year,Denis Villeneuve,https://www.imdb.com/title/tt1856101/,very good,excellent,long,['Harrison Ford', 'Ryan Gosling', 'Ana de Armas', 'Dave Bautista'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43115942028985504,0.10722773661400811,1.0763284991300208,0.09979278242379643
343,344,Black Swan,2010-01-01,108,8.0,79.0,"784,164",106.95,committed dancer struggle maintain sanity winning lead role production tchaikovsky swan lake,Darren Aronofsky,https://www.imdb.com/title/tt0947798/,very good,very good,medium,['Natalie Portman', 'Mila Kunis', 'Vincent Cassel', 'Winona Ryder'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2282608695652174,0.12458642061605854,-0.7333873464017496,0.2208577329214024
344,345,Guardians of the Galaxy,2014-01-01,121,8.0,76.0,"1,199,741",333.18,group intergalactic criminal must pull together stop fanatical warrior plan purge universe,James Gunn,https://www.imdb.com/title/tt2015381/,very good,very good,long,['Chris Pratt', 'Vin Diesel', 'Bradley Cooper', 'Zoe Saldana'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2753623188405797,0.38814716435994223,-0.3132747394033029,2.059013689369281
345,346,Deadpool,2016-01-01,108,8.0,65.0,"1,059,876",363.07,wisecracking mercenary get experimented becomes immortal ugly set track man ruined look,Tim Miller,https://www.imdb.com/title/tt1431045/,very good,very good,medium,['Ryan Reynolds', 'Morena Baccarin', 'T.J. Miller', 'Ed Skrein'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2282608695652174,0.42296938347546487,-0.7333873464017496,2.301874855166156
346,347,La La Land,2016-01-01,128,8.0,94.0,"610,025",151.1,navigating career los angeles pianist actress fall love attempting reconcile aspiration future,Damien Chazelle,https://www.imdb.com/title/tt3783958/,very good,excellent,long,['Ryan Gosling', 'Emma Stone', 'Rosemarie DeWitt', 'J.K. Simmons'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3007246376811594,0.1760217158301878,-0.08706025871183158,0.5795837439596104
347,348,The Princess Bride,1987-01-01,98,8.0,77.0,"434,212",30.86,bedridden boy grandfather read story farmboyturnedpirate encounter numerous obstacle enemy ally quest reunited true love,Rob Reiner,https://www.imdb.com/title/tt0093779/,very good,very good,medium,['Cary Elwes', 'Mandy Patinkin', 'Robin Wright', 'Chris Sarandon'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1920289855072464,0.03594063097068829,-1.0565508902467087,-0.3973860310626805
348,349,Her,2013-01-01,126,8.0,91.0,"630,881",25.57,near future lonely writer develops unlikely relationship operating system designed meet every need,Spike Jonze,https://www.imdb.com/title/tt1798709/,very good,excellent,long,['Joaquin Phoenix', 'Amy Adams', 'Scarlett Johansson', 'Rooney Mara'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29347826086956524,0.029777715643785826,-0.1516929674808234,-0.440368151071562
349,350,Donnie Darko,2001-01-01,113,8.0,88.0,"815,479",1.48,narrowly escaping bizarre accident troubled teenager plagued vision man large rabbit suit manipulates commit series crime,Richard Kelly,https://www.imdb.com/title/tt0246578/,very good,excellent,medium,['Jake Gyllenhaal', 'Jena Malone', 'Mary McDonnell', 'Holmes Osborne'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.24637681159420288,0.0017125681532224241,-0.5718055744792702,-0.6361033629834631
350,351,Dances with Wolves,1990-01-01,181,8.0,72.0,"274,388",184.21,lieutenant john dunbar assigned remote western civil war outpost befriends wolf native american making intolerable aberration military,Kevin Costner,https://www.imdb.com/title/tt0099348/,very good,very good,long,['Kevin Costner', 'Mary McDonnell', 'Graham Greene', 'Rodney A. Grant'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4927536231884058,0.21459527470991194,1.6257065236664512,0.8486079393271093
351,352,The Avengers,2012-01-01,143,8.0,69.0,"1,409,238",623.28,earth mightiest hero must come together learn fight team going stop mischievous loki alien army enslaving humanity,Joss Whedon,https://www.imdb.com/title/tt0848228/,very good,very good,long,['Robert Downey Jr.', 'Chris Evans', 'Scarlett Johansson', 'Jeremy Renner'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3550724637681159,0.7261172468428165,0.39768505705560697,4.416123900064279
352,353,Zack Snyder's Justice League,2021-01-01,242,8.0,54.0,"409,243",30.255,determined ensure superman ultimate sacrifice wasnt vain bruce wayne recruit team metahumans protect world approaching threat catastrophic proportion,Zack Snyder,https://www.imdb.com/title/tt12361974/,very good,good,long,['Henry Cavill', 'Ben Affleck', 'Gal Gadot', 'Amy Adams'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713768115942029,0.035235798499464094,3.5970041411207014,-0.4023017555627511
353,354,Zootopia,2016-01-01,108,8.0,78.0,"512,469",341.27,city anthropomorphic animal rookie bunny cop cynical con artist fox must work together uncover conspiracy,"Directors:Byron Howard, Rich Moore, Jared Bush",https://www.imdb.com/title/tt2948356/,very good,very good,medium,['Ginnifer Goodwin', 'Jason Bateman', 'Idris Elba', 'Jenny Slate'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2282608695652174,0.3975721142644112,-0.7333873464017496,2.1247462698743567
354,355,The Martian,2015-01-01,144,8.0,80.0,"873,520",228.43,astronaut becomes stranded mar team assume dead must rely ingenuity find way signal earth alive survive potential rescue,Ridley Scott,https://www.imdb.com/title/tt3659388/,very good,very good,long,['Matt Damon', 'Jessica Chastain', 'Kristen Wiig', 'Kate Mara'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358695652173913,0.2661121207884804,0.43000141144010284,1.2079027118777224
355,356,The Revenant,2015-01-01,156,8.0,76.0,"822,928",183.64,frontiersman fur trading expedition 1820s fight survival mauled bear left dead member hunting team,Alejandro G. Iñárritu,https://www.imdb.com/title/tt1663202/,very good,very good,long,['Leonardo DiCaprio', 'Tom Hardy', 'Will Poulter', 'Domhnall Gleeson'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4021739130434782,0.2139312176709073,0.8177976640540536,0.843976595583241
356,357,Casino Royale,2006-01-01,144,8.0,80.0,"668,198",167.45,earning 00 status licence kill secret agent james bond set first mission 007 bond must defeat private banker funding terrorist highstakes game poker casino royale montenegro,Martin Campbell,https://www.imdb.com/title/tt0381061/,very good,very good,long,['Daniel Craig', 'Eva Green', 'Judi Dench', 'Jeffrey Wright'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358695652173913,0.19506966773847803,0.43000141144010284,0.7124301829284598
357,358,CODA,2021-01-01,111,8.0,72.0,"143,545",30.255,coda child deaf adult ruby hearing person deaf family family fishing business threatened ruby find torn pursuing passion berklee college music fear abandoning parent,Sian Heder,https://www.imdb.com/title/tt10366460/,very good,very good,medium,['Emilia Jones', 'Marlee Matlin', 'Troy Kotsur', 'Daniel Durant'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2391304347826087,0.035235798499464094,-0.6364382832482619,-0.4023017555627511
358,359,Sin City,2005-01-01,124,8.0,74.0,"777,176",74.1,exploration dark miserable basin city three resident caught violent corruption,"Directors:Frank Miller, Quentin Tarantino, Robert Rodriguez",https://www.imdb.com/title/tt0401792/,very good,very good,long,['Mickey Rourke', 'Clive Owen', 'Bruce Willis', 'Jessica Alba'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.286231884057971,0.08631576494710844,-0.2163256762498152,-0.04605391968573556
359,360,The Incredibles,2004-01-01,115,8.0,90.0,"755,576",261.44,trying lead quiet suburban life family undercover superheroes forced action save world,Brad Bird,https://www.imdb.com/title/tt0317705/,very good,excellent,medium,['Craig T. Nelson', 'Samuel L. Jackson', 'Holly Hunter', 'Jason Lee'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2536231884057971,0.3045691784332914,-0.5071728657102783,1.4761143907989285
360,361,Rain Man,1988-01-01,133,8.0,65.0,"524,387",178.8,selfish la yuppie learns estranged father left fortune autisticsavant brother ohio didnt know existed absconds brother set across country hoping gain larger inheritance,Barry Levinson,https://www.imdb.com/title/tt0095953/,very good,very good,long,['Dustin Hoffman', 'Tom Cruise', 'Valeria Golino', 'Gerald R. Molen'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.31884057971014496,0.20829255790111378,0.07452151321064793,0.8046507995826766
361,362,The Bourne Ultimatum,2007-01-01,115,8.0,85.0,"641,988",227.47,jason bourne dodge ruthless cia official agent new assassination program searching origin life trained killer,Paul Greengrass,https://www.imdb.com/title/tt0440963/,very good,excellent,medium,['Matt Damon', 'Edgar Ramírez', 'Joan Allen', 'Julia Stiles'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2536231884057971,0.2649937089333147,-0.5071728657102783,1.2001025539933128
